Site,Exposure,year,depth,transect,Family,Functional.Group,species,abundance
Monkey's Butt,Lagoon,2015,deep,3,Balistidae,Omnivore,blp.undu,1
Monkey's Butt,Lagoon,2015,deep,3,Chaetodontidae,Facultative corallivore,cha.mela,2
Monkey's Butt,Lagoon,2015,deep,3,Chaetodontidae,Obligate corallivore,cha.afas,1
Monkey's Butt,Lagoon,2015,deep,3,Chaetodontidae,Obligate corallivore,cha.rain,1
Monkey's Butt,Lagoon,2015,deep,3,Labridae,Hunting piscivore,tha.luna,5
Monkey's Butt,Lagoon,2015,deep,3,Labridae,Macroinvertivore,cor.batu,9
Monkey's Butt,Lagoon,2015,deep,3,Labridae,Macroinvertivore,hal.chlo,2
Monkey's Butt,Lagoon,2015,deep,3,Labridae,Microinvertivore,lab.dimi,7
Monkey's Butt,Lagoon,2015,deep,3,Lethrinidae,Macroinvertivore,mon.hete,2
Monkey's Butt,Lagoon,2015,deep,3,Nemipteridae,Carnivore,sco.marg,5
Monkey's Butt,Lagoon,2015,deep,3,Nemipteridae,Carnivore,sco.mono,1
Monkey's Butt,Lagoon,2015,deep,3,Nemipteridae,Macroinvertivore,sco.bili,2
Monkey's Butt,Lagoon,2015,deep,3,Pomacanthidae,Omnivore,cen.bico,1
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Extensive farmer,hgy.plag,1
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Indeterminate farmer,pom.adel,2
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Intensive farmer,dis.pros,5
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Intensive farmer,ste.livi,4
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Intensive farmer,ste.nigr,2
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Omnivore,amb.leuc,2
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Omnivore,pom.ambo,18
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Omnivore,pom.molu,29
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Planktivore,amb.cura,13
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Planktivore,chr.tern,56
Monkey's Butt,Lagoon,2015,deep,3,Pomacentridae,Planktivore,chy.roll,2
Monkey's Butt,Lagoon,2015,deep,3,Scaridae,Excavator,chs.sord,10
Monkey's Butt,Lagoon,2015,deep,3,Scaridae,Scraper,hip.long,3
Monkey's Butt,Lagoon,2015,deep,3,Scaridae,Scraper,sca.dimi,2
Monkey's Butt,Lagoon,2015,deep,3,Scaridae,Scraper,sca.flav,2
Monkey's Butt,Lagoon,2015,deep,3,Scaridae,Scraper,sca.nigr,20
Monkey's Butt,Lagoon,2015,deep,3,Scaridae,Scraper,sca.rivu,2
Monkey's Butt,Lagoon,2015,deep,3,Serranidae,Carnivore,cep.boen,1
Monkey's Butt,Lagoon,2015,deep,3,Serranidae,Hunting piscivore,pms.leop,1
Monkey's Butt,Lagoon,2015,deep,3,Siganidae,Browser,sig.doli,5
Monkey's Butt,Lagoon,2015,shallow,1,Acanthuridae,Cropper,aca.ncus,7
Monkey's Butt,Lagoon,2015,shallow,1,Acanthuridae,Cropper,zeb.veli,2
Monkey's Butt,Lagoon,2015,shallow,1,Caesionidae,Planktivore,cae.tere,55
Monkey's Butt,Lagoon,2015,shallow,1,Caesionidae,Planktivore,pte.diag,150
Monkey's Butt,Lagoon,2015,shallow,1,Chaetodontidae,Obligate corallivore,cha.afas,4
Monkey's Butt,Lagoon,2015,shallow,1,Chaetodontidae,Omnivore,cha.auri,4
Monkey's Butt,Lagoon,2015,shallow,1,Chaetodontidae,Omnivore,cha.vaga,1
Monkey's Butt,Lagoon,2015,shallow,1,Labridae,Hunting piscivore,tha.luna,7
Monkey's Butt,Lagoon,2015,shallow,1,Labridae,Macroinvertivore,bod.meso,2
Monkey's Butt,Lagoon,2015,shallow,1,Labridae,Macroinvertivore,cho.fasc,1
Monkey's Butt,Lagoon,2015,shallow,1,Labridae,Microinvertivore,hal.mela,12
Monkey's Butt,Lagoon,2015,shallow,1,Labridae,Microinvertivore,lab.dimi,6
Monkey's Butt,Lagoon,2015,shallow,1,Labridae,Planktivore,ana.geog,1
Monkey's Butt,Lagoon,2015,shallow,1,Lethrinidae,Macroinvertivore,gna.aure,1
Monkey's Butt,Lagoon,2015,shallow,1,Nemipteridae,Carnivore,sco.marg,3
Monkey's Butt,Lagoon,2015,shallow,1,Pomacanthidae,Omnivore,poc.sexs,1
Monkey's Butt,Lagoon,2015,shallow,1,Pomacentridae,Indeterminate farmer,pom.adel,9
Monkey's Butt,Lagoon,2015,shallow,1,Pomacentridae,Omnivore,amb.leuc,3
Monkey's Butt,Lagoon,2015,shallow,1,Pomacentridae,Omnivore,pom.brac,15
Monkey's Butt,Lagoon,2015,shallow,1,Pomacentridae,Omnivore,pom.molu,32
Monkey's Butt,Lagoon,2015,shallow,1,Pomacentridae,Planktivore,chy.roll,22
Monkey's Butt,Lagoon,2015,shallow,1,Pomacentridae,Planktivore,neo.azys,73
Monkey's Butt,Lagoon,2015,shallow,1,Pomacentridae,Planktivore,pom.naga,3
Monkey's Butt,Lagoon,2015,shallow,1,Scaridae,Scraper,hip.long,1
Monkey's Butt,Lagoon,2015,shallow,1,Scaridae,Scraper,sca.flav,1
Monkey's Butt,Lagoon,2015,shallow,1,Scaridae,Scraper,sca.nigr,5
Monkey's Butt,Lagoon,2015,shallow,1,Serranidae,Carnivore,cep.cyan,1
Monkey's Butt,Lagoon,2015,shallow,1,Siganidae,Browser,sig.cora,2
Monkey's Butt,Lagoon,2015,shallow,1,Siganidae,Browser,sig.punc,4
Monkey's Butt,Lagoon,2015,shallow,1,Siganidae,Browser,sig.vulp,1
Monkey's Butt,Lagoon,2015,shallow,2,Acanthuridae,Browser,nas.unic,1
Monkey's Butt,Lagoon,2015,shallow,2,Acanthuridae,Cropper,aca.ncus,20
Monkey's Butt,Lagoon,2015,shallow,2,Acanthuridae,Cropper,zeb.scop,2
Monkey's Butt,Lagoon,2015,shallow,2,Acanthuridae,Grazer,aca.bloc,7
Monkey's Butt,Lagoon,2015,shallow,2,Acanthuridae,Grazer,cte.stri,4
Monkey's Butt,Lagoon,2015,shallow,2,Caesionidae,Planktivore,pte.diag,250
Monkey's Butt,Lagoon,2015,shallow,2,Caesionidae,Planktivore,pte.tile,50
Monkey's Butt,Lagoon,2015,shallow,2,Chaetodontidae,Facultative corallivore,cha.mela,4
Monkey's Butt,Lagoon,2015,shallow,2,Chaetodontidae,Facultative corallivore,cha.ulie,2
Monkey's Butt,Lagoon,2015,shallow,2,Chaetodontidae,Obligate corallivore,cha.afas,1
Monkey's Butt,Lagoon,2015,shallow,2,Haemulidae,Carnivore,ple.chae,1
Monkey's Butt,Lagoon,2015,shallow,2,Haemulidae,Macroinvertivore,ple.chry,1
Monkey's Butt,Lagoon,2015,shallow,2,Labridae,Hunting piscivore,tha.luna,5
Monkey's Butt,Lagoon,2015,shallow,2,Labridae,Macroinvertivore,che.fasc,1
Monkey's Butt,Lagoon,2015,shallow,2,Labridae,Macroinvertivore,cho.fasc,1
Monkey's Butt,Lagoon,2015,shallow,2,Labridae,Microinvertivore,hal.mela,7
Monkey's Butt,Lagoon,2015,shallow,2,Labridae,Microinvertivore,lab.dimi,4
Monkey's Butt,Lagoon,2015,shallow,2,Labridae,Planktivore,ana.geog,1
Monkey's Butt,Lagoon,2015,shallow,2,Lutjanidae,Carnivore,lut.flma,1
Monkey's Butt,Lagoon,2015,shallow,2,Lutjanidae,Hunting piscivore,lut.boha,2
Monkey's Butt,Lagoon,2015,shallow,2,Pomacanthidae,Omnivore,cen.bico,6
Monkey's Butt,Lagoon,2015,shallow,2,Pomacanthidae,Omnivore,cen.vrol,1
Monkey's Butt,Lagoon,2015,shallow,2,Pomacanthidae,Spongivore,poc.xant,1
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Indeterminate farmer,pom.adel,22
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Omnivore,neg.mela,1
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Omnivore,pom.brac,32
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Omnivore,pom.molu,39
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Planktivore,amb.cura,2
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Planktivore,chy.roll,12
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Planktivore,chy.talb,1
Monkey's Butt,Lagoon,2015,shallow,2,Pomacentridae,Planktivore,das.reti,1
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Excavator,cet.bico,1
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Excavator,chs.sord,1
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Scraper,sca.dimi,1
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Scraper,sca.flav,1
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Scraper,sca.fren,2
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Scraper,sca.nigr,4
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Scraper,sca.rivu,1
Monkey's Butt,Lagoon,2015,shallow,2,Scaridae,Scraper,sca.spin,1
Monkey's Butt,Lagoon,2015,shallow,2,Serranidae,Carnivore,epi.fusc,1
Monkey's Butt,Lagoon,2015,shallow,2,Serranidae,Hunting piscivore,pms.leop,5
Monkey's Butt,Lagoon,2015,shallow,2,Siganidae,Browser,sig.cora,2
Monkey's Butt,Lagoon,2015,shallow,2,Siganidae,Browser,sig.doli,4
Monkey's Butt,Lagoon,2015,shallow,2,Siganidae,Browser,sig.pmus,2
Monkey's Butt,Lagoon,2015,shallow,3,Acanthuridae,Cropper,aca.ncus,6
Monkey's Butt,Lagoon,2015,shallow,3,Acanthuridae,Cropper,zeb.veli,1
Monkey's Butt,Lagoon,2015,shallow,3,Acanthuridae,Grazer,aca.bloc,1
Monkey's Butt,Lagoon,2015,shallow,3,Acanthuridae,Grazer,aca.nuda,1
Monkey's Butt,Lagoon,2015,shallow,3,Acanthuridae,Grazer,cte.stri,2
Monkey's Butt,Lagoon,2015,shallow,3,Chaetodontidae,Obligate corallivore,cha.afas,1
Monkey's Butt,Lagoon,2015,shallow,3,Labridae,Carnivore,epb.insi,1
Monkey's Butt,Lagoon,2015,shallow,3,Labridae,Hunting piscivore,tha.luna,3
Monkey's Butt,Lagoon,2015,shallow,3,Labridae,Macroinvertivore,cor.batu,7
Monkey's Butt,Lagoon,2015,shallow,3,Labridae,Macroinvertivore,hal.chlo,3
Monkey's Butt,Lagoon,2015,shallow,3,Labridae,Macroinvertivore,hem.melt,1
Monkey's Butt,Lagoon,2015,shallow,3,Labridae,Microinvertivore,lab.dimi,5
Monkey's Butt,Lagoon,2015,shallow,3,Labridae,Omnivore,tha.lute,1
Monkey's Butt,Lagoon,2015,shallow,3,Lethrinidae,Carnivore,let.nebu,1
Monkey's Butt,Lagoon,2015,shallow,3,Lethrinidae,Carnivore,let.orna,1
Monkey's Butt,Lagoon,2015,shallow,3,Lethrinidae,Macroinvertivore,mon.gran,3
Monkey's Butt,Lagoon,2015,shallow,3,Lutjanidae,Carnivore,lut.carp,1
Monkey's Butt,Lagoon,2015,shallow,3,Lutjanidae,Hunting piscivore,lut.boha,1
Monkey's Butt,Lagoon,2015,shallow,3,Nemipteridae,Macroinvertivore,sco.bili,1
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Extensive farmer,pgy.lacr,1
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Extensive farmer,pom.ward,7
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Indeterminate farmer,pom.adel,20
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Omnivore,pom.ambo,30
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Omnivore,pom.brac,4
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Omnivore,pom.molu,43
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Planktivore,acn.poly,1
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Planktivore,chr.viri,40
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Planktivore,das.arua,4
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Planktivore,das.reti,6
Monkey's Butt,Lagoon,2015,shallow,3,Pomacentridae,Planktivore,pom.naga,5
Monkey's Butt,Lagoon,2015,shallow,3,Scaridae,Excavator,chs.micr,1
Monkey's Butt,Lagoon,2015,shallow,3,Scaridae,Excavator,chs.sord,1
Monkey's Butt,Lagoon,2015,shallow,3,Serranidae,Carnivore,cep.cyan,2
Monkey's Butt,Lagoon,2015,shallow,3,Serranidae,Hunting piscivore,pms.leop,1
Monkey's Butt,Lagoon,2015,shallow,3,Siganidae,Browser,sig.cora,1
North Reef,Sheltered,2011,deep,1,Acanthuridae,Browser,nas.litu,2
North Reef,Sheltered,2011,deep,1,Acanthuridae,Browser,nas.unic,1
North Reef,Sheltered,2011,deep,1,Acanthuridae,Cropper,aca.ncus,4
North Reef,Sheltered,2011,deep,1,Acanthuridae,Cropper,aca.pyro,1
North Reef,Sheltered,2011,deep,1,Acanthuridae,Cropper,zeb.scop,1
North Reef,Sheltered,2011,deep,1,Acanthuridae,Grazer,cte.bino,1
North Reef,Sheltered,2011,deep,1,Acanthuridae,Grazer,cte.stri,5
North Reef,Sheltered,2011,deep,1,Acanthuridae,Planktivore,nas.vlam,1
North Reef,Sheltered,2011,deep,1,Balistidae,Macroinvertivore,suf.chry,3
North Reef,Sheltered,2011,deep,1,Carcharhinidae,Carnivore,tri.obes,1
North Reef,Sheltered,2011,deep,1,Chaetodontidae,Facultative corallivore,cha.citr,1
North Reef,Sheltered,2011,deep,1,Chaetodontidae,Obligate corallivore,cha.ttus,2
North Reef,Sheltered,2011,deep,1,Chaetodontidae,Omnivore,cha.vaga,1
North Reef,Sheltered,2011,deep,1,Labridae,Hunting piscivore,tha.luna,6
North Reef,Sheltered,2011,deep,1,Labridae,Macroinvertivore,bod.meso,1
North Reef,Sheltered,2011,deep,1,Labridae,Macroinvertivore,che.fasc,1
North Reef,Sheltered,2011,deep,1,Labridae,Microinvertivore,hal.mela,2
North Reef,Sheltered,2011,deep,1,Lethrinidae,Carnivore,let.atki,1
North Reef,Sheltered,2011,deep,1,Lethrinidae,Macroinvertivore,mon.gran,7
North Reef,Sheltered,2011,deep,1,Lutjanidae,Carnivore,lut.gibb,1
North Reef,Sheltered,2011,deep,1,Lutjanidae,Carnivore,lut.kasm,1
North Reef,Sheltered,2011,deep,1,Mullidae,Macroinvertivore,par.bifa,1
North Reef,Sheltered,2011,deep,1,Mullidae,Macroinvertivore,par.mult,1
North Reef,Sheltered,2011,deep,1,Nemipteridae,Macroinvertivore,sco.bili,1
North Reef,Sheltered,2011,deep,1,Pomacanthidae,Omnivore,cen.bico,4
North Reef,Sheltered,2011,deep,1,Pomacentridae,Indeterminate farmer,pom.adel,1
North Reef,Sheltered,2011,deep,1,Pomacentridae,Omnivore,amb.leuc,2
North Reef,Sheltered,2011,deep,1,Pomacentridae,Omnivore,pom.ambo,13
North Reef,Sheltered,2011,deep,1,Pomacentridae,Omnivore,pom.brac,12
North Reef,Sheltered,2011,deep,1,Pomacentridae,Omnivore,pom.molu,11
North Reef,Sheltered,2011,deep,1,Pomacentridae,Planktivore,acn.poly,4
North Reef,Sheltered,2011,deep,1,Pomacentridae,Planktivore,chy.roll,2
North Reef,Sheltered,2011,deep,1,Pomacentridae,Planktivore,chy.talb,2
North Reef,Sheltered,2011,deep,1,Pomacentridae,Planktivore,das.reti,1
North Reef,Sheltered,2011,deep,1,Pomacentridae,Planktivore,neo.azys,15
North Reef,Sheltered,2011,deep,1,Pomacentridae,Planktivore,pom.coel,3
North Reef,Sheltered,2011,deep,1,Pomacentridae,Planktivore,pom.naga,1
North Reef,Sheltered,2011,deep,1,Scaridae,Excavator,chs.sord,1
North Reef,Sheltered,2011,deep,1,Scaridae,Scraper,sca.flav,1
North Reef,Sheltered,2011,deep,1,Scaridae,Scraper,sca.psit,1
North Reef,Sheltered,2011,deep,1,Serranidae,Carnivore,cep.cyan,1
North Reef,Sheltered,2011,deep,1,Siganidae,Browser,sig.doli,2
North Reef,Sheltered,2011,deep,2,Acanthuridae,Cropper,aca.ncus,5
North Reef,Sheltered,2011,deep,2,Acanthuridae,Cropper,zeb.scop,3
North Reef,Sheltered,2011,deep,2,Acanthuridae,Grazer,aca.bloc,1
North Reef,Sheltered,2011,deep,2,Acanthuridae,Grazer,aca.oliv,2
North Reef,Sheltered,2011,deep,2,Acanthuridae,Grazer,cte.stri,2
North Reef,Sheltered,2011,deep,2,Acanthuridae,Planktivore,aca.mata,1
North Reef,Sheltered,2011,deep,2,Acanthuridae,Planktivore,nas.brev,9
North Reef,Sheltered,2011,deep,2,Acanthuridae,Planktivore,nas.vlam,2
North Reef,Sheltered,2011,deep,2,Balistidae,Macroinvertivore,suf.chry,1
North Reef,Sheltered,2011,deep,2,Balistidae,Omnivore,blp.undu,1
North Reef,Sheltered,2011,deep,2,Labridae,Carnivore,epb.insi,1
North Reef,Sheltered,2011,deep,2,Labridae,Carnivore,oxy.orie,1
North Reef,Sheltered,2011,deep,2,Labridae,Hunting piscivore,tha.luna,35
North Reef,Sheltered,2011,deep,2,Labridae,Microinvertivore,hal.mela,4
North Reef,Sheltered,2011,deep,2,Labridae,Microinvertivore,lab.dimi,1
North Reef,Sheltered,2011,deep,2,Lethrinidae,Carnivore,let.hara,1
North Reef,Sheltered,2011,deep,2,Mullidae,Macroinvertivore,par.mult,1
North Reef,Sheltered,2011,deep,2,Nemipteridae,Macroinvertivore,sco.bili,1
North Reef,Sheltered,2011,deep,2,Pomacanthidae,Omnivore,cen.bico,7
North Reef,Sheltered,2011,deep,2,Pomacentridae,Omnivore,pom.ambo,4
North Reef,Sheltered,2011,deep,2,Pomacentridae,Omnivore,pom.brac,3
North Reef,Sheltered,2011,deep,2,Pomacentridae,Omnivore,pom.molu,2
North Reef,Sheltered,2011,deep,2,Pomacentridae,Planktivore,chy.flav,1
North Reef,Sheltered,2011,deep,2,Pomacentridae,Planktivore,chy.roll,2
North Reef,Sheltered,2011,deep,2,Pomacentridae,Planktivore,chy.talb,1
North Reef,Sheltered,2011,deep,2,Pomacentridae,Planktivore,das.reti,1
North Reef,Sheltered,2011,deep,2,Pomacentridae,Planktivore,pom.coel,1
North Reef,Sheltered,2011,deep,2,Pomacentridae,Planktivore,pom.naga,2
North Reef,Sheltered,2011,deep,2,Scaridae,Excavator,chs.sord,1
North Reef,Sheltered,2011,deep,2,Scaridae,Scraper,sca.flav,3
North Reef,Sheltered,2011,deep,2,Scaridae,Scraper,sca.nigr,1
North Reef,Sheltered,2011,deep,2,Serranidae,Carnivore,epi.macu,1
North Reef,Sheltered,2011,deep,2,Serranidae,Hunting piscivore,pms.leop,2
North Reef,Sheltered,2011,deep,2,Siganidae,Browser,sig.doli,2
North Reef,Sheltered,2011,deep,2,Siganidae,Browser,sig.pmus,2
North Reef,Sheltered,2011,deep,3,Acanthuridae,Browser,nas.unic,1
North Reef,Sheltered,2011,deep,3,Acanthuridae,Cropper,zeb.scop,3
North Reef,Sheltered,2011,deep,3,Acanthuridae,Grazer,aca.nuda,2
North Reef,Sheltered,2011,deep,3,Acanthuridae,Grazer,cte.bino,5
North Reef,Sheltered,2011,deep,3,Acanthuridae,Grazer,cte.stri,4
North Reef,Sheltered,2011,deep,3,Acanthuridae,Planktivore,nas.vlam,1
North Reef,Sheltered,2011,deep,3,Chaetodontidae,Obligate corallivore,cha.afas,1
North Reef,Sheltered,2011,deep,3,Chaetodontidae,Obligate corallivore,cha.ttus,8
North Reef,Sheltered,2011,deep,3,Chaetodontidae,Omnivore,cha.ephi,1
North Reef,Sheltered,2011,deep,3,Chaetodontidae,Omnivore,cha.vaga,4
North Reef,Sheltered,2011,deep,3,Labridae,Carnivore,cir.punc,1
North Reef,Sheltered,2011,deep,3,Labridae,Carnivore,epb.insi,1
North Reef,Sheltered,2011,deep,3,Labridae,Hunting piscivore,tha.luna,7
North Reef,Sheltered,2011,deep,3,Labridae,Macroinvertivore,che.chlo,2
North Reef,Sheltered,2011,deep,3,Labridae,Microinvertivore,gom.vari,1
North Reef,Sheltered,2011,deep,3,Labridae,Microinvertivore,hal.mela,5
North Reef,Sheltered,2011,deep,3,Labridae,Microinvertivore,lab.dimi,1
North Reef,Sheltered,2011,deep,3,Labridae,Microinvertivore,stj.band,1
North Reef,Sheltered,2011,deep,3,Mullidae,Macroinvertivore,par.barb,5
North Reef,Sheltered,2011,deep,3,Mullidae,Macroinvertivore,par.mult,4
North Reef,Sheltered,2011,deep,3,Nemipteridae,Macroinvertivore,sco.bili,6
North Reef,Sheltered,2011,deep,3,Pomacanthidae,Omnivore,cen.bico,4
North Reef,Sheltered,2011,deep,3,Pomacentridae,Extensive farmer,pom.gram,1
North Reef,Sheltered,2011,deep,3,Pomacentridae,Indeterminate farmer,pom.adel,1
North Reef,Sheltered,2011,deep,3,Pomacentridae,Omnivore,pom.ambo,23
North Reef,Sheltered,2011,deep,3,Pomacentridae,Omnivore,pom.brac,9
North Reef,Sheltered,2011,deep,3,Pomacentridae,Omnivore,pom.molu,23
North Reef,Sheltered,2011,deep,3,Pomacentridae,Planktivore,amb.cura,6
North Reef,Sheltered,2011,deep,3,Pomacentridae,Planktivore,chr.tern,45
North Reef,Sheltered,2011,deep,3,Pomacentridae,Planktivore,chr.viri,40
North Reef,Sheltered,2011,deep,3,Pomacentridae,Planktivore,chr.webe,5
North Reef,Sheltered,2011,deep,3,Pomacentridae,Planktivore,chy.roll,8
North Reef,Sheltered,2011,deep,3,Pomacentridae,Planktivore,das.reti,6
North Reef,Sheltered,2011,deep,3,Pomacentridae,Planktivore,pom.naga,14
North Reef,Sheltered,2011,deep,3,Scaridae,Excavator,chs.sord,2
North Reef,Sheltered,2011,deep,3,Scaridae,Scraper,sca.cham,1
North Reef,Sheltered,2011,deep,3,Scaridae,Scraper,sca.flav,10
North Reef,Sheltered,2011,deep,3,Serranidae,Carnivore,cep.boen,2
North Reef,Sheltered,2011,deep,3,Serranidae,Carnivore,cep.cyan,1
North Reef,Sheltered,2011,deep,3,Serranidae,Carnivore,epi.macu,1
North Reef,Sheltered,2011,deep,3,Serranidae,Hunting piscivore,pms.leop,1
North Reef,Sheltered,2011,deep,3,Serranidae,Hunting piscivore,var.albi,1
North Reef,Sheltered,2011,deep,3,Siganidae,Browser,sig.doli,2
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Browser,nas.litu,1
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Browser,nas.tong,1
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Browser,nas.unic,4
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Cropper,aca.ncus,6
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Cropper,zeb.scop,5
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Grazer,aca.oliv,1
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Grazer,cte.stri,10
North Reef,Sheltered,2011,shallow,1,Acanthuridae,Planktivore,nas.annu,1
North Reef,Sheltered,2011,shallow,1,Caesionidae,Planktivore,cae.cuni,12
North Reef,Sheltered,2011,shallow,1,Carangidae,Carnivore,crg.orth,3
North Reef,Sheltered,2011,shallow,1,Carangidae,Hunting piscivore,crx.mela,89
North Reef,Sheltered,2011,shallow,1,Chaetodontidae,Facultative corallivore,cha.citr,1
North Reef,Sheltered,2011,shallow,1,Chaetodontidae,Omnivore,cha.vaga,2
North Reef,Sheltered,2011,shallow,1,Labridae,Carnivore,epb.insi,1
North Reef,Sheltered,2011,shallow,1,Labridae,Hunting piscivore,tha.luna,4
North Reef,Sheltered,2011,shallow,1,Labridae,Macroinvertivore,bod.meso,1
North Reef,Sheltered,2011,shallow,1,Labridae,Macroinvertivore,hem.melt,2
North Reef,Sheltered,2011,shallow,1,Labridae,Microinvertivore,lab.dimi,2
North Reef,Sheltered,2011,shallow,1,Labridae,Planktivore,ana.geog,1
North Reef,Sheltered,2011,shallow,1,Mullidae,Carnivore,par.cycl,2
North Reef,Sheltered,2011,shallow,1,Mullidae,Macroinvertivore,par.bifa,2
North Reef,Sheltered,2011,shallow,1,Mullidae,Macroinvertivore,par.mult,4
North Reef,Sheltered,2011,shallow,1,Pomacanthidae,Omnivore,cen.vrol,1
North Reef,Sheltered,2011,shallow,1,Pomacentridae,Omnivore,pom.ambo,9
North Reef,Sheltered,2011,shallow,1,Pomacentridae,Omnivore,pom.brac,18
North Reef,Sheltered,2011,shallow,1,Pomacentridae,Omnivore,pom.molu,24
North Reef,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,chy.talb,4
North Reef,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,das.reti,6
North Reef,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,neo.azys,26
North Reef,Sheltered,2011,shallow,1,Scaridae,Scraper,sca.alti,1
North Reef,Sheltered,2011,shallow,1,Scaridae,Scraper,sca.flav,5
North Reef,Sheltered,2011,shallow,1,Scaridae,Scraper,sca.nigr,1
North Reef,Sheltered,2011,shallow,1,Scaridae,Scraper,sca.rivu,1
North Reef,Sheltered,2011,shallow,1,Scaridae,Scraper,sca.schl,1
North Reef,Sheltered,2011,shallow,1,Serranidae,Carnivore,cep.cyan,2
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Browser,nas.litu,2
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Cropper,aca.ncus,14
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Cropper,zeb.veli,1
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Grazer,aca.duss,1
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Grazer,aca.oliv,1
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Grazer,cte.stri,9
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Planktivore,nas.annu,1
North Reef,Sheltered,2011,shallow,2,Acanthuridae,Planktivore,nas.vlam,1
North Reef,Sheltered,2011,shallow,2,Chaetodontidae,Facultative corallivore,cha.citr,2
North Reef,Sheltered,2011,shallow,2,Labridae,Carnivore,epb.insi,2
North Reef,Sheltered,2011,shallow,2,Labridae,Hunting piscivore,tha.luna,5
North Reef,Sheltered,2011,shallow,2,Labridae,Macroinvertivore,che.fasc,1
North Reef,Sheltered,2011,shallow,2,Labridae,Macroinvertivore,cor.gaim,1
North Reef,Sheltered,2011,shallow,2,Labridae,Macroinvertivore,hal.hort,1
North Reef,Sheltered,2011,shallow,2,Labridae,Macroinvertivore,hem.melt,2
North Reef,Sheltered,2011,shallow,2,Labridae,Microinvertivore,hal.mela,1
North Reef,Sheltered,2011,shallow,2,Labridae,Microinvertivore,lab.dimi,1
North Reef,Sheltered,2011,shallow,2,Labridae,Omnivore,tha.jans,1
North Reef,Sheltered,2011,shallow,2,Mullidae,Macroinvertivore,par.mult,10
North Reef,Sheltered,2011,shallow,2,Nemipteridae,Macroinvertivore,sco.bili,4
North Reef,Sheltered,2011,shallow,2,Pomacanthidae,Omnivore,cen.bico,1
North Reef,Sheltered,2011,shallow,2,Pomacentridae,Omnivore,das.trim,1
North Reef,Sheltered,2011,shallow,2,Pomacentridae,Omnivore,pom.ambo,2
North Reef,Sheltered,2011,shallow,2,Pomacentridae,Omnivore,pom.brac,33
North Reef,Sheltered,2011,shallow,2,Pomacentridae,Omnivore,pom.molu,13
North Reef,Sheltered,2011,shallow,2,Pomacentridae,Planktivore,acn.poly,3
